final_pred,is_rejected,reject_reasons,effective_score_threshold,threshold_offset,best_label,best_score,second_label,second_score,margin,ranked_classes,neighbors,image_path
__Unknown__,True,['low_score'],0.74,0.0,Mabel__Mabel Laminado Doce Mabel Sabor Leite,0.6123712062835693,RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO,0.5621291995048523,0.05024200677871704,"[('Mabel__Mabel Laminado Doce Mabel Sabor Leite', 0.6123712062835693), ('RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO', 0.5621291995048523), ('RANCHEIRO__RANCHEIRO ROSQ RECHEADA RANCHEIRO CHOC-COCO', 0.5524188280105591), ('RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 0.5499784350395203), ('Mabel__Mabel Amanteigado Mabel Sabor Leite', 0.5470364093780518)]","[{'label': 'Mabel__Mabel Laminado Doce Mabel Sabor Leite', 'score': 0.6123712062835693, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Laminado Doce Mabel Sabor Leite\\train_IMG_20260309_193620747-REDACTED_jpg.rf.b6bfa1ab3c0c1e27a834e6f7ebdde5d4_crop_212.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO COOKIES RANCHEIRO', 'score': 0.5621291995048523, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO COOKIES RANCHEIRO\\train_IMG_20260322_173000-REDACTED_jpg.rf.4f4b9a7f9befd66441f91190f8db7dcc_crop_12.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQ RECHEADA RANCHEIRO CHOC-COCO', 'score': 0.5524188280105591, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQ RECHEADA RANCHEIRO CHOC-COCO\\train_IMG_2043_jpeg.rf.4d6f852a2007da467ef7cdc6c94530eb_crop_50.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 'score': 0.5499784350395203, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE COCO RANCHEIRO\\train_18_jpg.rf.a99bbd3050d507dc850aba61b1a9a562_crop_0.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Leite', 'score': 0.5470364093780518, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Leite\\crop_00037_IMG_0909_JPG.rf.382e8cbbf3731434f5c2ef48a97f59eb_cls0_obj3.jpg'}]",data\input_images\image_1\crop_0076_conf_0.95.jpg
__Unknown__,True,['low_score'],0.74,0.0,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.5611885190010071,RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO,0.5597485303878784,0.0014399886131286621,"[('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.5611885190010071), ('RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 0.5597485303878784), ('Mabel__Mabel Rosquinha Mabel Sabor Leite', 0.5587773323059082)]","[{'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5817582607269287, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00175_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj19.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 'score': 0.5597485303878784, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO BISCOITO MARIA RANCHEIRO\\train_IMG_5230-REDACTED_jpeg.rf.b47a3188210dfd8b7cb65f6510094439_obj3.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.5587773323059082, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\train_13_jpg.rf.a412f8fee18a232a01cf3278c2093bfc_crop_20.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.5529475808143616, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00176_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj20.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.548859715461731, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\train_WhatsApp-Image-2026-03-25-at-00-34-17_jpeg.rf.6ee1f01097c360d3605332562fd5c8ae_crop_8.jpg'}]",data\input_images\image_1\crop_0077_conf_0.95.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO,0.5118799149990082,,,,"[('RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 0.5118799149990082)]","[{'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.5277477502822876, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\train_IMG_20260321_135954802-REDACTED_jpg.rf.7a1d92e3ec40d2193e15cf298a7c322e_crop_170.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.5248547792434692, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\train_IMG_20260309_201238866_HDR-REDACTED_jpg.rf.e8cf645234c45a52afdc231ebe9b3cc3_crop_78.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.5218464136123657, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\train_IMG_2042_jpeg.rf.af772c15bbba19911fb258c5acf4a3d8_crop_34.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.4935328960418701, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\crop_00160_Foto-10-06-2026-14-17-30_jpg.rf.1e5d08c0303b013f4baa217a3a701c84_cls0_obj77.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO CREAM CRACKER RANCHEIRO', 'score': 0.4914177358150482, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO CREAM CRACKER RANCHEIRO\\train_IMG_20260326_191149-REDACTED_jpg.rf.136e5a3b06b67a7f24b67c176de1d7d7_crop_32.jpg'}]",data\input_images\image_1\crop_0078_conf_0.94.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.6025078743696213,Mabel__Mabel Rosquinha Mabel Sabor Chocolate,0.574384868144989,0.028123006224632263,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.6025078743696213), ('Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 0.574384868144989)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6266690492630005, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.6127415299415588, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5857666730880737, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00112_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.584854245185852, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00106_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj0.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.574384868144989, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_IMG_20260321_192348130-REDACTED_jpg.rf.cfec96b4775f8ec642e23276b6850ea8_crop_22.jpg'}]",data\input_images\image_1\crop_0079_conf_0.94.jpg
Mabel__Mabel Rosquinha Mabel Sabor Coco,False,[],0.68,-0.05999999999999994,Mabel__Mabel Rosquinha Mabel Sabor Coco,0.7959064990282059,Adoralle__Adoralle Alimentos Rosquinhas Coco,0.777420163154602,0.01848633587360382,"[('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.7959064990282059), ('Adoralle__Adoralle Alimentos Rosquinhas Coco', 0.777420163154602)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.8253780603408813, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00026_IMG_20260610_115355437_jpg.rf.74e628d4b1a310cf28354aaf4f6be1dc_cls0_obj26.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.7988681793212891, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00096_IMG_0831_JPG.rf.4e39ef000705ae9f589973a99b200d45_cls0_obj8.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.779900848865509, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\crop_00028_IMG_20260610_115355437_jpg.rf.74e628d4b1a310cf28354aaf4f6be1dc_cls0_obj28.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.779478907585144, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\train_1_jpg.rf.a16f72e270cb47d97c21936e105f48a1_crop_28.jpg'}, {'label': 'Adoralle__Adoralle Alimentos Rosquinhas Coco', 'score': 0.777420163154602, 'path': 'data/datasetv6_crops\\Adoralle\\Adoralle Alimentos Rosquinhas Coco\\crop_00180_IMG_20260610_111623939_jpg.rf.3ab52977b4bcdded408dd84594455fd0_cls0_obj24.jpg'}]",data\input_images\image_1\crop_0080_conf_0.93.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.44292932748794556,RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO,0.440494179725647,0.002435147762298584,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.44292932748794556), ('RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO', 0.440494179725647), ('RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 0.43315547704696655)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.45267629623413086, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\train_WhatsApp-Image-2026-03-03-at-15-56-06_jpeg.rf.e3b0d3e715d0eacf6350386b31ca6547_crop_23.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO', 'score': 0.45136553049087524, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO\\crop_00028_IMG_9885_HEIC.rf.f076695fc0aaf3dc6a634047cd7fda17_cls0_obj4.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.43318235874176025, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\train_WhatsApp-Image-2026-03-03-at-15-56-06_jpeg.rf.e3b0d3e715d0eacf6350386b31ca6547_crop_34.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 'score': 0.43315547704696655, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO BISCOITO MARIA RANCHEIRO\\train_IMG_2041_jpeg.rf.628b85e6387f043bfff644e4d1915ca9_crop_79.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO', 'score': 0.4296228289604187, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO\\crop_00029_IMG_9885_HEIC.rf.f076695fc0aaf3dc6a634047cd7fda17_cls0_obj5.jpg'}]",data\input_images\image_1\crop_0081_conf_0.92.jpg
__Unknown__,True,['low_score'],0.74,0.0,Mabel__Mabel Rosquinha Mabel Sabor Leite,0.5744563788175583,RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO,0.5528335571289062,0.02162282168865204,"[('Mabel__Mabel Rosquinha Mabel Sabor Leite', 0.5744563788175583), ('RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 0.5528335571289062)]","[{'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.6100997924804688, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\train_13_jpg.rf.a412f8fee18a232a01cf3278c2093bfc_crop_20.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.5664278268814087, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\train_IMG_20260321_140015113-REDACTED_jpg.rf.a1588b3680b18473e49093d6dd28ec94_crop_21.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.5662538409233093, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\IMG_20260524_202624528-REDACTED_jpg.rf.56991fdc46bd3330035939b4059c8544_crop1.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Leite', 'score': 0.5550440549850464, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Leite\\train_90_jpg.rf.f32ade75a98ac10b7a039213fac59526_crop_9.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE COCO RANCHEIRO', 'score': 0.5528335571289062, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE COCO RANCHEIRO\\train_WhatsApp-Image-2026-03-03-at-15-56-06_jpeg.rf.e3b0d3e715d0eacf6350386b31ca6547_crop_7.jpg'}]",data\input_images\image_1\crop_0082_conf_0.92.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO,0.50789675116539,Mabel__Mabel Rosquinha Mabel Sabor Chocolate,0.5011574228604635,0.006739328304926517,"[('RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 0.50789675116539), ('Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 0.5011574228604635)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.5172058343887329, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00113_IMG_0932_JPG.rf.6b9379287f20aef455e88907324b0998_cls0_obj3.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.5020980834960938, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_93_jpg.rf.505ab0407296e9e7e72f0bd3fe8a574b_crop_12.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.5008465647697449, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_38_jpg.rf.9f745a19c9c4c35eb7e25c5b36f69f4e_crop_9.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Chocolate', 'score': 0.5005276203155518, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Chocolate\\train_93_jpg.rf.505ab0407296e9e7e72f0bd3fe8a574b_crop_25.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO', 'score': 0.4985876679420471, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA DE CHOCOLATE RANCHEIRO\\crop_00107_IMG_0859_JPG.rf.5aa256f34fff06f3eb25948617337682_cls0_obj1.jpg'}]",data\input_images\image_1\crop_0083_conf_0.90.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO,0.4639888405799866,RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE,0.4082189202308655,0.055769920349121094,"[('RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO', 0.4639888405799866), ('RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 0.4082189202308655), ('Mabel__Mabel Rosquinha Mabel Sabor Coco', 0.4047884941101074), ('RANCHEIRO__RANCHEIRO WAFER RANCHEIRO BAUNILHA', 0.38279446959495544), ('Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 0.37632548809051514)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO', 'score': 0.4639888405799866, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA BANANA-CANELA RANCHEIRO\\train_WhatsApp-Image-2026-03-03-at-15-56-50_jpeg.rf.477cb5cd00f89660b697cf21b41235df_crop_8.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.4082189202308655, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2101_jpeg.rf.67e9e8eb6e8ec85a4b431544c1393676_crop_41.jpg'}, {'label': 'Mabel__Mabel Rosquinha Mabel Sabor Coco', 'score': 0.4047884941101074, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Rosquinha Mabel Sabor Coco\\train_WhatsApp-Image-2026-03-03-at-15-57-34_jpeg.rf.7eede9eef898a28fbb0606b0ae9789a0_crop_42.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO BAUNILHA', 'score': 0.38279446959495544, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO BAUNILHA\\train_IMG_2097_jpeg.rf.8fbbdc399b56b2798325425363ec2c22_crop_37.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.37632548809051514, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\train_IMG_20260309_202037651-REDACTED_jpg.rf.bab71f11a1dd8fbf4b0adca02df2353f_crop_130.jpg'}]",data\input_images\image_1\crop_0084_conf_0.90.jpg
__Unknown__,True,['low_score'],0.68,-0.05999999999999994,RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO,0.6328955292701721,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO,0.6196349859237671,0.01326054334640503,"[('RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 0.6328955292701721), ('RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO', 0.6196349859237671), ('RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 0.6044457852840424)]","[{'label': 'RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 'score': 0.6643611192703247, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO BISCOITO MARIA RANCHEIRO\\train_IMG_2041_jpeg.rf.628b85e6387f043bfff644e4d1915ca9_crop_85.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO', 'score': 0.6196349859237671, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA RECHEADA DE CHOCOLATE RANCHEIRO\\train_WhatsApp-Image-2025-12-11-at-13-34-29_jpeg.rf.72d8dfcf8e55d5097862421cd8d32f9a_crop_30.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.613875687122345, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2065_jpeg.rf.0978fd7370be24c558d9c51af7eaf9cf_crop_0.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO BISCOITO MARIA RANCHEIRO', 'score': 0.6014299392700195, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO BISCOITO MARIA RANCHEIRO\\valid_WhatsApp-Image-2025-12-11-at-13-33-29_jpeg.rf.1b3b52a7fcc3ebf07e1e84fd80f9819f_crop_49.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.5950158834457397, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2066_jpeg.rf.81ce27cb5b7e2f1243e7e678c22ea91e_crop_2.jpg'}]",data\input_images\image_1\crop_0085_conf_0.88.jpg
__Unknown__,True,['low_score'],0.74,0.0,RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE MORANGO RANCHEIRO,0.4834635257720947,Mabel__Mabel Amanteigado Mabel Sabor Chocolate,0.47178077697753906,0.011682748794555664,"[('RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE MORANGO RANCHEIRO', 0.4834635257720947), ('Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 0.47178077697753906), ('RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 0.46744298934936523)]","[{'label': 'RANCHEIRO__RANCHEIRO ROSQUINHA RECHEADA DE MORANGO RANCHEIRO', 'score': 0.4834635257720947, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO ROSQUINHA RECHEADA DE MORANGO RANCHEIRO\\train_IMG_20260322_132225-REDACTED_jpg.rf.fb779725e3b3402cb516b86b3e5f2165_crop_61.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.4748194217681885, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\crop_00036_IMG_20260610_115255641_jpg.rf.49b35e26cf51aee24f46f834d0a99c66_cls0_obj7.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.4691475033760071, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_20260321_184139788-REDACTED_jpg.rf.2468d7b4e359d04de0b252e7bfd160ae_crop_60.jpg'}, {'label': 'Mabel__Mabel Amanteigado Mabel Sabor Chocolate', 'score': 0.46874213218688965, 'path': 'data/datasetv6_crops\\Mabel\\Mabel Amanteigado Mabel Sabor Chocolate\\train_IMG_20260309_202037651-REDACTED_jpg.rf.bab71f11a1dd8fbf4b0adca02df2353f_crop_130.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.4657384753227234, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_20260321_184139788-REDACTED_jpg.rf.2468d7b4e359d04de0b252e7bfd160ae_crop_75.jpg'}]",data\input_images\image_1\crop_0086_conf_0.85.jpg
__Unknown__,True,['low_score'],0.71,-0.030000000000000027,RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE,0.4746328055858612,,,,"[('RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 0.4746328055858612)]","[{'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.5094509124755859, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2066_jpeg.rf.81ce27cb5b7e2f1243e7e678c22ea91e_crop_2.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.48708558082580566, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2101_jpeg.rf.67e9e8eb6e8ec85a4b431544c1393676_crop_41.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.4695172905921936, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2067_jpeg.rf.50716e45aaf914ac4a7d1cef744bedb7_crop_0.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.45450469851493835, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_2065_jpeg.rf.0978fd7370be24c558d9c51af7eaf9cf_crop_0.jpg'}, {'label': 'RANCHEIRO__RANCHEIRO WAFER RANCHEIRO CHOCOLATE', 'score': 0.45260554552078247, 'path': 'data/datasetv6_crops\\RANCHEIRO\\RANCHEIRO WAFER RANCHEIRO CHOCOLATE\\train_IMG_20260321_184139788-REDACTED_jpg.rf.2468d7b4e359d04de0b252e7bfd160ae_crop_60.jpg'}]",data\input_images\image_1\crop_0087_conf_0.84.jpg
